date,cluster,host,disk,score,avg,duration,dt,last_15_score,decision_status,score_threshold
2021-11-24,cluster_C,host_86,disk7,,1.0732970959888923,1,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_86,disk5,,,0,2021-11-24,3.0,F,50.0
2021-11-24,cluster_C,host_86,disk4,,1.1038674382006461,5,2021-11-24,3.0,F,50.0
2021-11-24,cluster_C,host_86,disk6,,1.032598447586587,2,2021-11-24,4.0,F,50.0
2021-11-24,cluster_C,host_86,disk2,,1.08152852741365,3,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_86,disk12,,,0,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_86,disk11,,1.0613412229515857,2,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_86,disk10,,,0,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_86,disk3,1.0,1.0533784753000768,11,2021-11-24,3.0,F,50.0
2021-11-25,cluster_C,host_86,disk1,,1.058413068218441,2,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_86,disk9,,1.028587772728267,2,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_86,disk8,,1.0317707411799901,1,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_86,disk7,,1.0417181408605602,5,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_86,disk5,,1.0719519734135352,2,2021-11-25,3.0,F,50.0
2021-11-25,cluster_C,host_86,disk4,,1.067276498604361,4,2021-11-25,3.0,F,50.0
2021-11-25,cluster_C,host_86,disk6,,1.0132285404127224,2,2021-11-25,4.0,F,50.0
2021-11-25,cluster_C,host_86,disk2,,1.0129870089935884,2,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_86,disk12,,,0,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_86,disk11,,1.0729912124787409,5,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_86,disk10,,,0,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_86,disk3,,1.029919400966235,1,2021-11-25,3.0,F,50.0
2021-11-26,cluster_C,host_86,disk1,,1.0201702913881503,4,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_86,disk9,,1.2547783934836647,1,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_86,disk8,,1.0146504408815304,2,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_86,disk7,,1.0366350363838535,3,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_86,disk5,,1.012783618177512,1,2021-11-26,3.0,F,50.0
2021-11-26,cluster_C,host_86,disk4,,1.0403112923711528,5,2021-11-26,3.0,F,50.0
2021-11-26,cluster_C,host_86,disk6,1.0,1.0425873423119916,7,2021-11-26,4.0,F,50.0
2021-11-26,cluster_C,host_86,disk2,,1.0273983092979577,1,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_86,disk12,,1.0604666036492314,1,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_86,disk11,,,0,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_86,disk10,,1.0358474688699086,1,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_86,disk3,,1.067832171048584,4,2021-11-26,3.0,F,50.0
2021-11-27,cluster_C,host_86,disk1,,1.0307387873564542,1,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_86,disk9,,1.064004717121306,2,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_86,disk8,,1.0162856408530696,1,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_86,disk7,,1.006193975769038,1,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_86,disk5,,1.0330602119096732,5,2021-11-27,3.0,F,50.0
2021-11-27,cluster_C,host_86,disk4,1.0,1.0253976496913333,6,2021-11-27,3.0,F,50.0
2021-11-27,cluster_C,host_86,disk6,,1.0130235117468234,3,2021-11-27,4.0,F,50.0
2021-11-27,cluster_C,host_86,disk2,,1.0255200968199332,2,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_86,disk12,,,0,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_86,disk11,,1.0407196073578127,4,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_86,disk10,,1.0209842487274052,1,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_86,disk3,,1.0166060418677365,1,2021-11-27,3.0,F,50.0
2021-11-28,cluster_C,host_86,disk1,,1.0134180976078693,2,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_86,disk9,,,0,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_86,disk8,,1.0864164545912507,3,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_86,disk7,,1.0845310378675497,3,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_86,disk5,1.0,1.0833164809116422,6,2021-11-28,3.0,F,50.0
2021-11-28,cluster_C,host_86,disk4,,1.044823422709473,1,2021-11-28,3.0,F,50.0
2021-11-28,cluster_C,host_86,disk6,,1.0647807275061487,5,2021-11-28,4.0,F,50.0
2021-11-28,cluster_C,host_86,disk2,,1.022765930323591,3,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_86,disk12,,1.0016172680682807,1,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_86,disk11,,1.0570940774397144,1,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_86,disk10,,1.0268936795227692,3,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_86,disk3,,1.0084322862594977,2,2021-11-28,3.0,F,50.0
2021-11-29,cluster_C,host_86,disk1,,1.0454407059908055,5,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_86,disk9,,,0,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_86,disk8,,1.021622188704465,2,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_86,disk7,1.0,1.05769134940608,6,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_86,disk5,,1.0252944717792911,3,2021-11-29,3.0,F,50.0
2021-11-29,cluster_C,host_86,disk4,,1.1267279533193058,1,2021-11-29,3.0,F,50.0
2021-11-29,cluster_C,host_86,disk6,1.0,1.033391460572808,6,2021-11-29,4.0,F,50.0
2021-11-29,cluster_C,host_86,disk2,,,0,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_86,disk12,,1.0205234347814929,2,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_86,disk11,,1.0341445114441523,2,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_86,disk10,,1.0323685171850931,3,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_86,disk3,1.0,1.059381181422957,6,2021-11-29,3.0,F,50.0
2021-11-30,cluster_C,host_86,disk1,,,0,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_86,disk9,,1.093037577777688,2,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_86,disk8,,1.1152924348951005,5,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_86,disk7,,1.1319836463818687,2,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_86,disk5,,1.054262430298038,1,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_86,disk4,,1.0479219933573485,5,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_86,disk6,,1.044890469249181,1,2021-11-30,4.0,F,50.0
2021-11-30,cluster_C,host_86,disk2,,1.013265485096142,1,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_86,disk12,,1.06882498839451,2,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_86,disk11,,,0,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_86,disk10,,1.0023018648324664,1,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_86,disk3,,1.0106692777667279,1,2021-11-30,3.0,F,50.0
2021-12-01,cluster_C,host_86,disk1,,1.0427708632458605,3,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_86,disk9,,,0,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_86,disk8,,1.0341350210260856,3,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_86,disk7,,1.0340155033099268,4,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_86,disk5,,1.0242630271295108,3,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_86,disk4,,1.0402532882574644,2,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_86,disk6,,1.0435183243504742,3,2021-12-01,4.0,F,50.0
2021-12-01,cluster_C,host_86,disk2,,1.0643514264062837,3,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_86,disk12,1.0,1.0829676574053984,7,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_86,disk11,,1.029269207214686,1,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_86,disk10,,1.0371065197593163,4,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_86,disk3,1.0,1.0332634815069623,6,2021-12-01,3.0,F,50.0
2021-12-02,cluster_C,host_86,disk1,,1.0561291459123756,1,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_86,disk9,,1.063030264018998,2,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_86,disk8,,,0,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_86,disk7,,,0,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_86,disk5,,,0,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_86,disk4,,1.0352336796079062,5,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_86,disk6,1.0,1.0799641286605546,8,2021-12-02,4.0,F,50.0
2021-12-02,cluster_C,host_86,disk2,,1.0210037359131046,2,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_86,disk12,,1.063705440830422,4,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_86,disk11,,1.0711157733405694,1,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_86,disk10,,,0,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_86,disk3,,1.0149313210309692,4,2021-12-02,3.0,F,50.0
2021-12-03,cluster_C,host_86,disk1,,1.0860130739561322,3,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_86,disk9,,,0,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_86,disk8,,,0,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_86,disk7,,1.0537153604778537,1,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_86,disk5,1.0,1.0857340711223065,7,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_86,disk4,,1.0585707334057441,4,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_86,disk6,,1.0517363778968543,3,2021-12-03,4.0,F,50.0
2021-12-03,cluster_C,host_86,disk2,,1.1215427995587344,1,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_86,disk12,,1.0165709140483656,1,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_86,disk11,,1.0176882745340863,1,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_86,disk10,,1.0218444903063535,2,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_86,disk3,,1.0518730823422564,4,2021-12-03,3.0,F,50.0
2021-12-04,cluster_C,host_86,disk1,,1.0225175420568648,1,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_86,disk9,,1.0625951709649806,2,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_86,disk8,,1.051875924872196,4,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_86,disk7,,1.029938241261793,3,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_86,disk5,,1.021367387613581,3,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_86,disk4,,1.0176801472540051,1,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_86,disk6,1.0,1.0447229318105187,6,2021-12-04,4.0,F,50.0
2021-12-04,cluster_C,host_86,disk2,,1.0300771621934621,1,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_86,disk12,,1.0516280976792618,3,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_86,disk11,,1.0170576632394601,1,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_86,disk10,,,0,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_86,disk3,,1.021805488298825,3,2021-12-04,3.0,F,50.0
2021-12-05,cluster_C,host_86,disk1,1.0,1.094392675028869,6,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_86,disk9,,1.0774697920030456,4,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_86,disk8,,1.0058295300833633,1,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_86,disk7,,1.0709539721836843,3,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_86,disk5,,1.0589943229742838,5,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_86,disk4,,1.1296207996045455,3,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_86,disk6,,1.049270779901652,4,2021-12-05,4.0,F,50.0
2021-12-05,cluster_C,host_86,disk2,,,0,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_86,disk12,,1.0460872076402958,2,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_86,disk11,,,0,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_86,disk10,,,0,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_86,disk3,,1.0157540006787804,2,2021-12-05,3.0,F,50.0
2021-11-21,cluster_C,host_87,disk1,,1.0694001228197614,1,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_87,disk9,,1.0596449784719493,2,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_87,disk8,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_87,disk7,,1.0210138102917692,1,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_87,disk5,,1.0539586346051297,2,2021-11-21,3.0,F,50.0
2021-11-21,cluster_C,host_87,disk4,5.0,1.0478246685871413,13,2021-11-21,10.0,F,50.0
2021-11-21,cluster_C,host_87,disk6,,1.0230621380033391,2,2021-11-21,4.0,F,50.0
2021-11-21,cluster_C,host_87,disk2,,1.1298901142258342,1,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_87,disk12,,1.035345061858726,2,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_87,disk11,,,0,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_87,disk10,,1.0538092771012046,3,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_87,disk3,,1.0230440993190142,2,2021-11-21,1.0,F,50.0
2021-11-22,cluster_C,host_87,disk1,,,0,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_87,disk9,,1.0382660966052506,3,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_87,disk8,,1.0459298543301225,1,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_87,disk7,,1.0831296431648967,4,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_87,disk5,,1.026945953637091,3,2021-11-22,3.0,F,50.0
2021-11-22,cluster_C,host_87,disk4,,1.046153832721666,3,2021-11-22,10.0,F,50.0
2021-11-22,cluster_C,host_87,disk6,,1.0159436135352797,3,2021-11-22,4.0,F,50.0
2021-11-22,cluster_C,host_87,disk2,,1.0567118952601129,2,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_87,disk12,,1.0166848869772347,3,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_87,disk11,,1.064879214441639,4,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_87,disk10,1.0,1.0585282104769769,7,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_87,disk3,,,0,2021-11-22,1.0,F,50.0
2021-11-23,cluster_C,host_87,disk1,,1.0048667794179744,1,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_87,disk9,,1.1364134432419783,4,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_87,disk8,,,0,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_87,disk7,,1.0170177180063202,2,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_87,disk5,1.0,1.061520709296256,9,2021-11-23,3.0,F,50.0
2021-11-23,cluster_C,host_87,disk4,1.0,1.1078899111968672,9,2021-11-23,10.0,F,50.0
2021-11-23,cluster_C,host_87,disk6,,1.0228117034853808,2,2021-11-23,4.0,F,50.0
2021-11-23,cluster_C,host_87,disk2,,1.098118727251791,5,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_87,disk12,,1.0881481374183986,3,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_87,disk11,,,0,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_87,disk10,,,0,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_87,disk3,,1.04689870976286,3,2021-11-23,1.0,F,50.0
2021-11-24,cluster_C,host_87,disk1,,,0,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_87,disk9,1.0,1.0324938519305957,6,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_87,disk8,,1.0441022542417076,4,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_87,disk7,,,0,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_87,disk5,1.0,1.0743315042619046,10,2021-11-24,3.0,F,50.0
2021-11-24,cluster_C,host_87,disk4,,1.0256168473394354,3,2021-11-24,10.0,F,50.0
2021-11-24,cluster_C,host_87,disk6,,1.0034982065826248,1,2021-11-24,4.0,F,50.0
2021-11-24,cluster_C,host_87,disk2,,,0,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_87,disk12,,,0,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_87,disk11,,1.040306727467716,2,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_87,disk10,,1.0493815516645442,1,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_87,disk3,,1.075201032306285,5,2021-11-24,1.0,F,50.0
2021-11-25,cluster_C,host_87,disk1,,1.0222992058108087,1,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_87,disk9,,1.076184225884191,2,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_87,disk8,,1.035028138212081,2,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_87,disk7,,1.0430689711666417,2,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_87,disk5,,,0,2021-11-25,3.0,F,50.0
2021-11-25,cluster_C,host_87,disk4,,1.0688682754533045,4,2021-11-25,10.0,F,50.0
2021-11-25,cluster_C,host_87,disk6,,1.031169967789872,1,2021-11-25,4.0,F,50.0
2021-11-25,cluster_C,host_87,disk2,,1.013883360716545,2,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_87,disk12,,1.0927576933414538,5,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_87,disk11,,1.1857345978580534,4,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_87,disk10,,1.0801709730869666,5,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_87,disk3,,,0,2021-11-25,1.0,F,50.0
2021-11-26,cluster_C,host_87,disk1,,1.025426419401107,3,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_87,disk9,,,0,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_87,disk8,,,0,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_87,disk7,,1.0516773095369154,1,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_87,disk5,,1.0457264088527594,5,2021-11-26,3.0,F,50.0
2021-11-26,cluster_C,host_87,disk4,1.0,1.0253036957220545,6,2021-11-26,10.0,F,50.0
2021-11-26,cluster_C,host_87,disk6,1.0,1.0395553795468433,6,2021-11-26,4.0,F,50.0
2021-11-26,cluster_C,host_87,disk2,,1.076870382110835,2,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_87,disk12,1.0,1.0377479656200126,6,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_87,disk11,,1.022530623414496,1,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_87,disk10,,1.064632347782203,2,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_87,disk3,,,0,2021-11-26,1.0,F,50.0
2021-11-27,cluster_C,host_87,disk1,,1.0317021401068218,2,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_87,disk9,,,0,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_87,disk8,,1.0520979888218869,1,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_87,disk7,,,0,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_87,disk5,1.0,1.0408735652913954,9,2021-11-27,3.0,F,50.0
2021-11-27,cluster_C,host_87,disk4,,1.0248422534763473,4,2021-11-27,10.0,F,50.0
2021-11-27,cluster_C,host_87,disk6,1.0,1.0356439805479412,7,2021-11-27,4.0,F,50.0
2021-11-27,cluster_C,host_87,disk2,,1.0233687136639864,3,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_87,disk12,,1.0359543438768488,3,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_87,disk11,,1.0468032936450076,2,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_87,disk10,,,0,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_87,disk3,,1.0362767752889601,3,2021-11-27,1.0,F,50.0
2021-11-28,cluster_C,host_87,disk1,,1.0056671742901235,1,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_87,disk9,,1.022891962404409,1,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_87,disk8,,,0,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_87,disk7,,1.0303311145252845,3,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_87,disk5,,,0,2021-11-28,3.0,F,50.0
2021-11-28,cluster_C,host_87,disk4,1.0,1.057856421056433,7,2021-11-28,10.0,F,50.0
2021-11-28,cluster_C,host_87,disk6,,1.0400505644836942,2,2021-11-28,4.0,F,50.0
2021-11-28,cluster_C,host_87,disk2,,1.05078011730726,2,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_87,disk12,,1.0062665367595347,1,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_87,disk11,1.0,1.1081368084161387,9,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_87,disk10,,1.037345849793235,3,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_87,disk3,,1.0266124401276613,5,2021-11-28,1.0,F,50.0
2021-11-29,cluster_C,host_87,disk1,,,0,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_87,disk9,,1.0562559643127394,1,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_87,disk8,,1.030844145264433,2,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_87,disk7,,,0,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_87,disk5,,1.0424564611787384,3,2021-11-29,3.0,F,50.0
2021-11-29,cluster_C,host_87,disk4,,,0,2021-11-29,10.0,F,50.0
2021-11-29,cluster_C,host_87,disk6,1.0,1.0500223018741286,8,2021-11-29,4.0,F,50.0
2021-11-29,cluster_C,host_87,disk2,,1.035905617095078,5,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_87,disk12,,,0,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_87,disk11,,1.0561935211585167,5,2021-11-29,2.0,F,50.0
2021-11-29,cluster_C,host_87,disk10,,,0,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_87,disk3,,1.0102996860660065,1,2021-11-29,1.0,F,50.0
2021-11-30,cluster_C,host_87,disk1,,,0,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_87,disk9,,1.0164557071831941,2,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_87,disk8,,,0,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_87,disk7,1.0,1.0494003609986475,7,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_87,disk5,,1.0896760019552998,4,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_87,disk4,1.0,1.0457965422679436,6,2021-11-30,10.0,F,50.0
2021-11-30,cluster_C,host_87,disk6,,1.0419809592768874,2,2021-11-30,4.0,F,50.0
2021-11-30,cluster_C,host_87,disk2,,1.0143789460093222,1,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_87,disk12,,,0,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_87,disk11,,,0,2021-11-30,2.0,F,50.0
2021-11-30,cluster_C,host_87,disk10,,,0,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_87,disk3,,1.0325553736083233,4,2021-11-30,1.0,F,50.0
2021-12-01,cluster_C,host_87,disk1,,1.0306371228805653,2,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_87,disk9,,,0,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_87,disk8,,1.040447023751971,2,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_87,disk7,,,0,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_87,disk5,,1.0425322036212417,5,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_87,disk4,,1.0297485967588096,2,2021-12-01,10.0,F,50.0
2021-12-01,cluster_C,host_87,disk6,,1.1176239647165263,1,2021-12-01,4.0,F,50.0
2021-12-01,cluster_C,host_87,disk2,,1.0608573924537517,1,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_87,disk12,,1.017903839287673,5,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_87,disk11,,,0,2021-12-01,2.0,F,50.0
2021-12-01,cluster_C,host_87,disk10,,1.0097769824194112,1,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_87,disk3,,1.0320585215624418,5,2021-12-01,1.0,F,50.0
2021-12-02,cluster_C,host_87,disk1,,1.0577661165118943,1,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_87,disk9,,1.0436363338098618,1,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_87,disk8,,1.033689418294347,1,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_87,disk7,,,0,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_87,disk5,,1.0121003199819403,2,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_87,disk4,1.0,1.0308393990954026,7,2021-12-02,10.0,F,50.0
2021-12-02,cluster_C,host_87,disk6,,,0,2021-12-02,4.0,F,50.0
2021-12-02,cluster_C,host_87,disk2,,,0,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_87,disk12,,1.032683498233588,1,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_87,disk11,,1.0253813502067513,3,2021-12-02,2.0,F,50.0
2021-12-02,cluster_C,host_87,disk10,,,0,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_87,disk3,1.0,1.018105137081723,7,2021-12-02,1.0,F,50.0
2021-12-03,cluster_C,host_87,disk1,,1.0619104676436422,4,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_87,disk9,,1.1058095906381358,5,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_87,disk8,,1.0336051244710056,1,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_87,disk7,,1.0167160510255386,1,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_87,disk5,,1.078722783701502,2,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_87,disk4,,1.0342821841045127,4,2021-12-03,10.0,F,50.0
2021-12-03,cluster_C,host_87,disk6,,1.063281181159671,4,2021-12-03,4.0,F,50.0
2021-12-03,cluster_C,host_87,disk2,,,0,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_87,disk12,,1.067301535356119,1,2021-12-03,1.0,F,50.0
