date,cluster,host,disk,prediction,source_algorithm,date_dt,last_15_score,decision_status,score_threshold,lookback_days,algorithm,score,last_7_score
2021-12-01,cluster_C,host_88,disk10,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_88,disk11,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_88,disk12,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_88,disk2,,,2021-12-01,,F,0.3,7,iaso,0.0,0.025
2021-12-01,cluster_C,host_88,disk3,,,2021-12-01,,F,0.3,7,iaso,0.25,0.25
2021-12-01,cluster_C,host_88,disk4,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_88,disk5,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_88,disk6,,,2021-12-01,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-01,cluster_C,host_88,disk7,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_88,disk8,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_88,disk9,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk1,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk10,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk11,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk12,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk2,,,2021-12-02,,F,0.3,7,iaso,0.0,0.025
2021-12-02,cluster_C,host_88,disk3,,,2021-12-02,,F,0.3,7,iaso,0.0,0.25
2021-12-02,cluster_C,host_88,disk4,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk5,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk6,,,2021-12-02,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-02,cluster_C,host_88,disk7,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk8,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_88,disk9,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk1,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk10,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk11,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk12,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk2,,,2021-12-03,,F,0.3,7,iaso,0.0,0.025
2021-12-03,cluster_C,host_88,disk3,,,2021-12-03,,F,0.3,7,iaso,0.0,0.25
2021-12-03,cluster_C,host_88,disk4,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk5,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk6,,,2021-12-03,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-03,cluster_C,host_88,disk7,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk8,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_88,disk9,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk1,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk10,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk11,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk12,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk2,,,2021-12-04,,F,0.3,7,iaso,0.0,0.025
2021-12-04,cluster_C,host_88,disk3,,,2021-12-04,,F,0.3,7,iaso,0.0,0.25
2021-12-04,cluster_C,host_88,disk4,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk5,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk6,,,2021-12-04,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-04,cluster_C,host_88,disk7,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk8,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_88,disk9,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk1,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk10,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk11,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk12,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk2,,,2021-12-05,,F,0.3,7,iaso,0.0,0.025
2021-12-05,cluster_C,host_88,disk3,,,2021-12-05,,F,0.3,7,iaso,0.0,0.25
2021-12-05,cluster_C,host_88,disk4,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk5,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk6,,,2021-12-05,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-05,cluster_C,host_88,disk7,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk8,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_88,disk9,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk1,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk10,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk11,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk12,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk2,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk3,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk4,,,2021-11-21,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-11-21,cluster_C,host_89,disk5,,,2021-11-21,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-21,cluster_C,host_89,disk6,,,2021-11-21,,T,0.3,7,iaso,0.7166666666666667,0.7250000000000001
2021-11-21,cluster_C,host_89,disk7,,,2021-11-21,,F,0.3,7,iaso,0.058333333333333334,0.2833333333333333
2021-11-21,cluster_C,host_89,disk8,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_89,disk9,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk1,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk10,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk11,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk12,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk2,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk3,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk4,,,2021-11-22,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-11-22,cluster_C,host_89,disk5,,,2021-11-22,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-22,cluster_C,host_89,disk6,,,2021-11-22,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-22,cluster_C,host_89,disk7,,,2021-11-22,,F,0.3,7,iaso,0.35,0.2833333333333333
2021-11-22,cluster_C,host_89,disk8,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_89,disk9,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk1,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk10,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk11,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk12,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk2,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk3,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk4,,,2021-11-23,,T,0.3,7,iaso,0.4583333333333333,0.5833333333333334
2021-11-23,cluster_C,host_89,disk5,,,2021-11-23,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-23,cluster_C,host_89,disk6,,,2021-11-23,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-23,cluster_C,host_89,disk7,,,2021-11-23,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-23,cluster_C,host_89,disk8,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_89,disk9,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk1,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk10,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk11,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk12,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk2,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk3,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk4,,,2021-11-24,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-11-24,cluster_C,host_89,disk5,,,2021-11-24,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-24,cluster_C,host_89,disk6,,,2021-11-24,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-24,cluster_C,host_89,disk7,,,2021-11-24,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-24,cluster_C,host_89,disk8,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_89,disk9,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk1,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk10,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk11,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk12,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk2,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk3,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk4,,,2021-11-25,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-11-25,cluster_C,host_89,disk5,,,2021-11-25,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-25,cluster_C,host_89,disk6,,,2021-11-25,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-25,cluster_C,host_89,disk7,,,2021-11-25,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-25,cluster_C,host_89,disk8,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_89,disk9,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk1,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk10,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk11,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk12,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk2,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk3,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk4,,,2021-11-26,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-11-26,cluster_C,host_89,disk5,,,2021-11-26,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-26,cluster_C,host_89,disk6,,,2021-11-26,,T,0.3,7,iaso,0.30833333333333335,0.7250000000000001
2021-11-26,cluster_C,host_89,disk7,,,2021-11-26,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-26,cluster_C,host_89,disk8,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_89,disk9,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk1,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk10,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk11,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk12,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk2,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk3,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk4,,,2021-11-27,,T,0.3,7,iaso,0.13333333333333333,0.5833333333333334
2021-11-27,cluster_C,host_89,disk5,,,2021-11-27,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-27,cluster_C,host_89,disk6,,,2021-11-27,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-27,cluster_C,host_89,disk7,,,2021-11-27,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-27,cluster_C,host_89,disk8,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_89,disk9,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk1,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk10,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk11,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk12,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk2,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk3,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk4,,,2021-11-28,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-11-28,cluster_C,host_89,disk5,,,2021-11-28,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-28,cluster_C,host_89,disk6,,,2021-11-28,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-28,cluster_C,host_89,disk7,,,2021-11-28,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-28,cluster_C,host_89,disk8,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_89,disk9,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk1,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk10,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk11,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk12,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk2,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk3,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk4,,,2021-11-29,,T,0.3,7,iaso,0.21666666666666667,0.5833333333333334
2021-11-29,cluster_C,host_89,disk5,,,2021-11-29,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-29,cluster_C,host_89,disk6,,,2021-11-29,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-29,cluster_C,host_89,disk7,,,2021-11-29,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-29,cluster_C,host_89,disk8,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_89,disk9,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk1,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk10,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk11,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk12,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk2,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk3,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk4,,,2021-11-30,,T,0.3,7,iaso,0.25833333333333336,0.5833333333333334
2021-11-30,cluster_C,host_89,disk5,,,2021-11-30,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-11-30,cluster_C,host_89,disk6,,,2021-11-30,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-11-30,cluster_C,host_89,disk7,,,2021-11-30,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-11-30,cluster_C,host_89,disk8,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_89,disk9,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk1,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk10,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk11,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk12,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk2,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk3,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk4,,,2021-12-01,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-12-01,cluster_C,host_89,disk5,,,2021-12-01,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-12-01,cluster_C,host_89,disk6,,,2021-12-01,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-12-01,cluster_C,host_89,disk7,,,2021-12-01,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-12-01,cluster_C,host_89,disk8,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_89,disk9,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk1,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk10,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk11,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk12,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk2,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk3,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk4,,,2021-12-02,,T,0.3,7,iaso,0.075,0.5833333333333334
2021-12-02,cluster_C,host_89,disk5,,,2021-12-02,,F,0.3,7,iaso,0.13333333333333333,0.2583333333333333
2021-12-02,cluster_C,host_89,disk6,,,2021-12-02,,T,0.3,7,iaso,0.2,0.7250000000000001
2021-12-02,cluster_C,host_89,disk7,,,2021-12-02,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-12-02,cluster_C,host_89,disk8,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_89,disk9,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk1,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk10,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk11,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk12,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk2,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk3,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk4,,,2021-12-03,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-12-03,cluster_C,host_89,disk5,,,2021-12-03,,F,0.3,7,iaso,0.125,0.2583333333333333
2021-12-03,cluster_C,host_89,disk6,,,2021-12-03,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-12-03,cluster_C,host_89,disk7,,,2021-12-03,,F,0.3,7,iaso,0.06666666666666667,0.2833333333333333
2021-12-03,cluster_C,host_89,disk8,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_89,disk9,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk1,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk10,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk11,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk12,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk2,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk3,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk4,,,2021-12-04,,T,0.3,7,iaso,0.03333333333333333,0.5833333333333334
2021-12-04,cluster_C,host_89,disk5,,,2021-12-04,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-12-04,cluster_C,host_89,disk6,,,2021-12-04,,T,0.3,7,iaso,0.525,0.7250000000000001
2021-12-04,cluster_C,host_89,disk7,,,2021-12-04,,F,0.3,7,iaso,0.21666666666666667,0.2833333333333333
2021-12-04,cluster_C,host_89,disk8,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_89,disk9,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk1,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk10,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk11,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk12,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk2,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk3,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk4,,,2021-12-05,,T,0.3,7,iaso,0.0,0.5833333333333334
2021-12-05,cluster_C,host_89,disk5,,,2021-12-05,,F,0.3,7,iaso,0.0,0.2583333333333333
2021-12-05,cluster_C,host_89,disk6,,,2021-12-05,,T,0.3,7,iaso,0.0,0.7250000000000001
2021-12-05,cluster_C,host_89,disk7,,,2021-12-05,,F,0.3,7,iaso,0.0,0.2833333333333333
2021-12-05,cluster_C,host_89,disk8,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_89,disk9,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_9,disk1,,,2021-11-21,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-11-21,cluster_C,host_9,disk10,,,2021-11-21,,F,0.3,7,iaso,0.0,0.125
2021-11-21,cluster_C,host_9,disk11,,,2021-11-21,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-11-21,cluster_C,host_9,disk12,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_9,disk2,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_9,disk3,,,2021-11-21,,T,0.3,7,iaso,0.2,1.4
2021-11-21,cluster_C,host_9,disk4,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_9,disk5,,,2021-11-21,,T,0.3,7,iaso,0.0,0.675
2021-11-21,cluster_C,host_9,disk6,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_9,disk7,,,2021-11-21,,F,0.3,7,iaso,0.025,0.0
2021-11-21,cluster_C,host_9,disk8,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_9,disk9,,,2021-11-21,,F,0.3,7,iaso,0.0,0.03333333333333333
2021-11-22,cluster_C,host_9,disk1,,,2021-11-22,,F,0.3,7,iaso,0.025,0.14166666666666666
2021-11-22,cluster_C,host_9,disk10,,,2021-11-22,,F,0.3,7,iaso,0.0,0.125
2021-11-22,cluster_C,host_9,disk11,,,2021-11-22,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-11-22,cluster_C,host_9,disk12,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_9,disk2,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_9,disk3,,,2021-11-22,,T,0.3,7,iaso,0.125,1.4
2021-11-22,cluster_C,host_9,disk4,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_9,disk5,,,2021-11-22,,T,0.3,7,iaso,0.0,0.675
2021-11-22,cluster_C,host_9,disk6,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_9,disk7,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_9,disk8,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_9,disk9,,,2021-11-22,,F,0.3,7,iaso,0.0,0.03333333333333333
2021-11-23,cluster_C,host_9,disk1,,,2021-11-23,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-11-23,cluster_C,host_9,disk10,,,2021-11-23,,F,0.3,7,iaso,0.0,0.125
